Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Xiaomi,Poco X3 NFC,Xiaomi Poco X3 NFC,64,'surya',2.99,,£199 ,https://www.amazon.co.uk/POCO-NFC-Smartphone-Punch-hole-Penta-Camera/dp/B08GB4585B,Android,10.0,,2300,8,6144,Y,165.3,1080 x 2400,64,Y,850 / 900 / 1800 / 1900,9/20,,,,,
Xiaomi,Poco X3 NFC,Xiaomi Poco X3 NFC,128,'surya',4.99,,£249 ,https://www.amazon.co.uk/POCO-NFC-Smartphone-Punch-hole-Penta-Camera/dp/B08GB4585B,Android,10.0,,2300,8,6144,Y,165.3,1080 x 2400,64,Y,850 / 900 / 1800 / 1900,9/20,,,,,
