Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Blackberry,KEY2 LE,Blackberry KEY2 LE,32,'bbe100',5.49,,£349 ,https://www.techradar.com/uk/reviews/blackberry-key2-le-review,Android,8.1,,2200,8,4096,Y,150.3,1080 x 1620,13,Y,,8/18,,,,,
Blackberry,KEY2 LE,Blackberry KEY2 LE,64,'bbe100',5.49,,£399 ,https://www.techradar.com/uk/reviews/blackberry-key2-le-review,Android,8.1,,2200,8,4096,Y,150.3,1080 x 1620,13,Y,,8/18,,,,,
