Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Realme,8 5G,Realme 8 5G,64,'RE513CL1',2.99,,£199 ,https://www.techradar.com/uk/reviews/realme-8-5g-review,Android,11.0,,2200,8,4096,Y,162.5,1080 x 2400,48,Y,850 / 900 / 1800 / 1900 / 2100,4/21,,,,,
Realme,8 5G,Realme 8 5G,128,'RE513CL1',4.99,,£249 ,https://www.techradar.com/uk/reviews/realme-8-5g-review,Android,11.0,,2200,8,6144,Y,162.5,1080 x 2400,48,Y,850 / 900 / 1800 / 1900 / 2100,4/21,,,,,
