Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Google,Pixel 4a 5G,Google Pixel 4a 5G,128,'bramble',5.99,,£499 ,https://store.google.com/product/pixel_4a_5g,Android,11.0,,2400,8,6144,N,153.9,1080 x 2340,12.2,Y,850 / 900 / 1800 / 1900,11/20,,,,,
Google,Pixel 5,Google Pixel 5,128,'redfin',6.99,,£599 ,https://www.techradar.com/uk/news/google-pixel-5-release-date,Android,11.0,,2400,8,8192,N,144.7,1080 x 2340,12.2,Y,850 / 900 / 1800 / 1900,11/20,,,,,
