Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Sony,Xperia 5 II,Sony Xperia 5 II,128,"'A002SO','SO-52A','SOG02','XQ-AS52','XQ-AS72'",8.99,,£799 ,https://www.techradar.com/reviews/sony-xperia-5-ii-review,Android,10.0,,2840,8,8192,Y,158,1080 x 2520,12,Y,850 / 900 / 1800 / 1900,10/20,,,,,
Oppo,Reno4 Z 5G,Oppo Reno4 Z 5G,128,"'OP4BDCL1'
",5.49,,£329 ,https://www.amazon.co.uk/dp/B08HZ8HFN8,Android,10.0,,2000,8,8192,N,163.8,1080 x 2400,48,Y,850 / 900 / 1800 / 1900,10/20,,,,,
