Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Oppo,Find X2,Oppo Find X2,256,'OP4BA1L1',8.99,,£899 ,https://www.techradar.com/uk/reviews/oppo-find-x2,Android,10.0,,2840,8,8192,N,164.9,1440 x 3168,48,Y,,3/20,,,,,
