Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Xiaomi,Redmi Note 9S,Xiaomi Redmi Note 9S,64,'curtana',2.99,,£199 ,https://www.techradar.com/uk/reviews/xiaomi-redmi-note-9s,Android,10.0,,2300,8,4096,Y,165.8,1080 x 2400,48,Y,850 / 900 / 1800 / 1900,4/20,,,,,
Xiaomi,Redmi Note 9S,Xiaomi Redmi Note 9S,128,'curtana',4.99,,£229 ,https://www.techradar.com/uk/reviews/xiaomi-redmi-note-9s,Android,10.0,,2300,8,6144,Y,165.8,1080 x 2400,48,Y,850 / 900 / 1800 / 1900,4/20,,,,,
