Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Xiaomi,11T Pro,Xiaomi 11T Pro,128,'vili',6.99,,£599 ,https://www.mi.com/uk/buy/product/xiaomi-11t-pro,Android,11.0,,2840,8,8192,N,164.1,1080 x 2400,108,Y,850 / 900 / 1800 / 1900 / 2100,9/21,,,,,
Xiaomi,11T Pro,Xiaomi 11T Pro,256,'vili',7.99,,£649 ,https://www.mi.com/uk/buy/product/xiaomi-11t-pro,Android,11.0,,2840,8,8192,N,164.1,1080 x 2400,108,Y,850 / 900 / 1800 / 1900 / 2100,9/21,,,,,
