Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
OnePlus,Nord CE 5G,OnePlus Nord CE 5G,128,'OnePlusNordCE',5.49,,£269 ,https://www.techradar.com/uk/reviews/oneplus-nord-ce-5g,Android,11.0,,2200,8,8192,N,159.2,1080 x 2400,64,Y,850 / 900 / 1800 / 1900 / 2100,6/21,,,,,
OnePlus,Nord CE 5G,OnePlus Nord CE 5G,256,'OnePlusNordCE',5.49,,£369 ,https://www.techradar.com/uk/reviews/oneplus-nord-ce-5g,Android,11.0,,2200,8,12288,N,159.2,1080 x 2400,64,Y,850 / 900 / 1800 / 1900 / 2100,6/21,,,,,
OnePlus,Nord N200 5G,OnePlus Nord N200 5G,64,'OnePlusN200',2.99,,£175 ,https://www.techradar.com/uk/reviews/oneplus-nord-n200-5g,Android,11.0,,2000,8,4096,Y,163.1,1080 x 2400,13,Y,850 / 900 / 1800 / 1900 / 2100,6/21,,,,,
