Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
OnePlus,Nord,OnePlus Nord,128,'Nord',5.49,,£379 ,https://www.techradar.com/uk/reviews/oneplus-nord,Android,10.0,,2400,8,8192,N,158.3,1080 x 2400,48,Y,850 / 900 / 1800 / 1900,8/20,,,,,
OnePlus,Nord,OnePlus Nord,256,'Nord',5.99,,£469 ,https://www.techradar.com/uk/reviews/oneplus-nord,Android,10.0,,2400,8,12288,N,158.3,1080 x 2400,48,Y,850 / 900 / 1800 / 1900,8/20,,,,,
