Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Apple,iPhone 8,Apple iPhone 8,128,"'iPhone 8', 'iPhone10,1', 'iPhone10,4'",6.99,,£529 ,https://www.carphonewarehouse.com/apple/iphone-8.html#!colour=gold&capacity=128GB&dealType=sf,iOS,11,,2400,6,2048,N,119.38,750 x 1334,12,Y,850 / 900 / 1800 / 1900,9/17,,,,,
Samsung,Galaxy A90 5G,Samsung Galaxy A90 5G,128,'r3q',7.99,,£669 ,https://www.carphonewarehouse.com/samsung/galaxy-a90-5g.html#!colour=black&capacity=128GB&dealType=sf,Android,9.0,,2840,8,6144,Y,164.8,1080 x 2400,48,Y,850 / 900 / 1800 / 1900,9/19,,,,,
