Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Xiaomi,Redmi Note 8,Xiaomi Redmi Note 8,64,'ginkgo',3.99,,£200 ,https://www.techradar.com/uk/news/xiaomi-redmi-note-8,Android,9.0,,2000,8,6144,Y,158.3,1080 x 2340,48,Y,,10/19,,,,,
Xiaomi,Redmi Note 8,Xiaomi Redmi Note 8,128,'ginkgo',4.99,,£250 ,https://www.techradar.com/uk/news/xiaomi-redmi-note-8,Android,9.0,,2000,8,6144,Y,158.3,1080 x 2340,48,Y,,10/19,,,,,
