Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Motorola,Razr 5G,Motorola Razr 5G,256,'smith',10.99,,"£1350 ",https://www.techradar.com/uk/reviews/motorola-razr,Android,10.0,,2400,8,8192,N,169,876 x 2142,48,Y,850 / 900 / 1800 / 1900 / 2100,9/20,,,,,
Motorola,Razr,Motorola Razr,128,'olson',10.99,,"£1350 ",https://www.techradar.com/uk/reviews/motorola-razr,Android,9.0,,2200,8,6144,N,172,876 x 2142,16,Y,850 / 900 / 1800 / 1900 / 2100,2/20,,,,,
