Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Samsung,Galaxy A80,Samsung Galaxy A80,128,'r1q',6.99,,£579 ,https://www.techradar.com/uk/reviews/samsung-galaxy-a80-review,Android,9.0,,2200,8,8192,N,165.2,1080 x 2400,48,Y,850 / 900 / 1800 / 1900,4/19,,,,,
