Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
HTC,U12+,HTC U12+,64,"'htc_imedugl','htc_imeuhl','htc_imeuhljp'",7.99,,£699 ,https://www.techradar.com/uk/reviews/htc-u12-plus-review,Android,8.0,,2800,8,6144,Y,156.6,1440 x 2880,16,Y,,5/18,,,,,
HTC,U12+,HTC U12+,128,"'htc_imedugl','htc_imeuhl','htc_imeuhljp'",7.99,,£749 ,https://www.techradar.com/uk/reviews/htc-u12-plus-review,Android,8.0,,2800,8,6144,Y,156.6,1440 x 2880,16,Y,,5/18,,,,,
