Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Google,Pixel 3a,Google Pixel 3a,64,'sargo',5.49,,£399 ,https://www.techradar.com/uk/reviews/google-pixel-3a,Android,9.0,,2200,8,4096,N,151.3,1080 x 2220,12,Y,,5/19,,,,,
Google,Pixel 3a XL,Google Pixel 3a XL,64,'bonito',5.99,,£469 ,https://www.techradar.com/uk/reviews/google-pixel-3a-xl-hands-on,Android,9.0,,2200,8,4096,N,160.1,1080 x 2160,12,Y,,5/19,,,,,
