Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Sony,Xperia ZX,Sony Xperia ZX,32,"'601SO','F8331','F8332','SO-01J','SOV34'",6.99,,£549 ,https://www.techradar.com/reviews/phones/mobile-phones/sony-xperia-xz-1327386/review,Android,6.0.1,,2200,,3072,Y,146,1080 x 1920,23,Y,850 / 900 / 1800 / 1901,,,,,,
Sony,Xperia ZX,Sony Xperia ZX,64,"'601SO','F8331','F8332','SO-01J','SOV34'",6.99,,£599 ,https://www.techradar.com/reviews/phones/mobile-phones/sony-xperia-xz-1327386/review,Android,6.0.1,,2200,,3072,Y,146,1080 x 1920,23,Y,850 / 900 / 1800 / 1901,,,,,,
