Make,Model,Details,Storage,Device,Monthly Policy Price,Replacement Price,Release Price,Release Price url,Os,InitialVersion,MaxVersion,Processor,Cores,Memory,SSD,Physical Screen,Resolution,Camera,4G,Frequency,Release Date,Picture,Urls,Replacement Make,Replacement Model,Replacement Memory
Samsung,Galaxy S20 FE,Samsung Galaxy S20 FE,128,'r8s',6.99,,£599 ,https://www.techradar.com/uk/reviews/samsung-galaxy-s20-fan-edition,Android,10.0,,2840,8,6144,Y,159.8,1080 x 2400 ,12,Y,850 / 900 / 1800 / 1900,9/20,,,,,
Samsung,Galaxy S20 FE 5G,Samsung Galaxy S20 FE 5G,128,'r8q',7.99,,£699 ,https://www.techradar.com/uk/reviews/samsung-galaxy-s20-fan-edition,Android,10.0,,2840,8,6144,Y,159.8,1080 x 2400 ,12,Y,850 / 900 / 1800 / 1900,9/20,,,,,
